spawn_id,entry,name,subname,map_id,zone_id,area_id,position_x,position_y,position_z,orientation,spawntimesecs,wander_distance,spawn_movement_type,spawn_npcflag,spawn_unit_flags,spawn_dynamicflags,minlevel,maxlevel,faction_template_id,template_npcflag,rank,creature_type,creature_family,type_flags,template_movement_type,template_unit_flags,flags_extra,ai_name,script_name,path_id,template_spawn_count
80751,524,Rockhide Boar,NULL,0,12,12,-9744.79,-274.096,48.2849,3.6357,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80752,524,Rockhide Boar,NULL,0,12,12,-9693.81,-287.447,59.1046,6.06152,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80753,524,Rockhide Boar,NULL,0,12,12,-9691.26,-182.507,45.7818,2.48415,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80755,883,Deer,,0,12,12,-9694.44,-176.494,44.4763,3.76011,300,15,1,0,0,0,5,5,31,0,0,8,0,0,1,0,66,,,NULL,45
80756,524,Rockhide Boar,NULL,0,12,12,-9700.23,-164.423,42.6536,5.6811,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80757,524,Rockhide Boar,NULL,0,12,12,-9668.36,-264.583,63.5965,0,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80759,735,Murloc Streamrunner,NULL,0,12,18,-9547.12,-250.417,61.5035,2.42862,300,5,1,0,0,0,6,7,18,0,0,7,0,0,1,32768,0,,,NULL,21
80761,721,Rabbit,,0,12,12,-9589.32,-257.693,59.0979,5.96761,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80762,2442,Cow,,0,12,12,-9667.08,-325.259,55.4588,0.159745,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80763,524,Rockhide Boar,NULL,0,12,12,-9652.08,-306.25,58.7088,1.55131,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80764,721,Rabbit,,0,12,12,-9634.05,-347.055,58.6414,5.31037,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80765,735,Murloc Streamrunner,NULL,0,12,18,-9560.81,-309.06,62.9801,3.00175,300,5,1,0,0,0,6,7,18,0,0,7,0,0,1,32768,0,,,NULL,21
80767,2442,Cow,,0,12,18,-9582.23,-310.178,61.9885,6.12221,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80768,524,Rockhide Boar,NULL,0,12,12,-9743.46,-345.229,54.3924,0.904061,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80769,721,Rabbit,,0,12,12,-9750.91,-336.092,52.2179,0.77745,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80770,524,Rockhide Boar,NULL,0,12,12,-9681.23,-358.883,56.0801,4.69881,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80771,524,Rockhide Boar,NULL,0,12,12,-9709.11,-318.376,54.2561,3.54495,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80773,2442,Cow,,0,12,12,-9718.67,-355.994,54.6256,4.02941,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80774,524,Rockhide Boar,NULL,0,12,12,-9788.09,-368.443,54.2493,1.69098,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80775,524,Rockhide Boar,NULL,0,12,12,-9811.98,-361.979,54.246,0.348683,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80776,524,Rockhide Boar,NULL,0,12,12,-9825.1,-291.894,40.2645,3.77999,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80777,524,Rockhide Boar,NULL,0,12,12,-9846.08,-311.584,40.1341,2.91318,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80778,524,Rockhide Boar,NULL,0,12,12,-9788.65,-318.501,48.8338,4.16397,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80779,2442,Cow,,0,12,12,-9774.64,-352.819,52.4881,4.99086,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80780,721,Rabbit,,0,12,12,-9778.84,-356.832,52.8422,6.24414,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80781,883,Deer,,0,12,12,-9779.42,-339.024,52.213,2.86061,300,15,1,0,0,0,5,5,31,0,0,8,0,0,1,0,66,,,NULL,45
80782,524,Rockhide Boar,NULL,0,12,12,-9713.58,-391.615,51.1133,2.21899,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80783,524,Rockhide Boar,NULL,0,12,12,-9915.52,-323.947,32.425,1.89701,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80784,1933,Sheep,,0,12,12,-9895.36,-293.901,34.3675,3.5764,300,15,1,0,0,0,3,3,31,0,0,8,0,0,1,0,66,,,NULL,17
80785,524,Rockhide Boar,NULL,0,12,12,-9892.39,-292.269,34.2425,3.54293,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80787,524,Rockhide Boar,NULL,0,12,12,-9876.13,-351.713,34.1669,1.56782,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80788,46,Murloc Forager,,0,12,12,-9911.75,-420.714,26.9035,5.6096,300,0,0,0,0,0,9,10,18,0,0,7,0,0,1,32768,0,SmartAI,,NULL,58
80789,524,Rockhide Boar,NULL,0,12,12,-9882.09,-423.763,33.2074,3.32303,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80790,524,Rockhide Boar,NULL,0,12,12,-9926.91,-371.035,27.3265,2.5664,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80791,46,Murloc Forager,,0,12,12,-9946.99,-281.391,29.242,5.03722,300,0,0,0,0,0,9,10,18,0,0,7,0,0,1,32768,0,SmartAI,,NULL,58
80793,46,Murloc Forager,,0,12,12,-9889.43,-442.811,28.3063,6.05858,300,5,1,0,0,0,9,10,18,0,0,7,0,0,1,32768,0,SmartAI,,NULL,58
80794,524,Rockhide Boar,NULL,0,12,12,-9847.47,-448.341,34.0142,5.83775,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80796,524,Rockhide Boar,NULL,0,12,12,-9707.42,-448.762,51.6561,2.7737,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80797,524,Rockhide Boar,NULL,0,12,12,-9681.01,-423.161,54.1289,3.22999,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80798,721,Rabbit,,0,12,12,-9679.08,-436.552,52.7534,4.54949,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80799,1933,Sheep,,0,12,12,-9676.52,-432.06,53.7539,4.64567,300,15,1,0,0,0,3,3,31,0,0,8,0,0,1,0,66,,,NULL,17
80800,2442,Cow,,0,12,12,-9657.26,-424.879,57.1523,3.13311,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80801,883,Deer,,0,12,12,-9655.27,-438.494,55.8194,3.97765,300,15,1,0,0,0,5,5,31,0,0,8,0,0,1,0,66,,,NULL,45
80802,524,Rockhide Boar,NULL,0,12,12,-9647.33,-393.739,59.6299,2.92458,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80803,721,Rabbit,,0,12,12,-9677.63,-392.864,53.1638,1.29131,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80804,524,Rockhide Boar,NULL,0,12,12,-9668.72,-495.71,52.1218,6.12963,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80805,524,Rockhide Boar,NULL,0,12,12,-9710.87,-515.84,53.4383,4.07676,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80806,524,Rockhide Boar,NULL,0,12,12,-9659.86,-516.509,51.7834,0.264838,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80807,524,Rockhide Boar,NULL,0,12,12,-9616.5,-489.437,59.0715,6.28123,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80808,524,Rockhide Boar,NULL,0,12,12,-9646.89,-447.798,56.8402,3.78507,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80809,2442,Cow,,0,12,12,-9587.4,-440.112,59.715,0.196629,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80811,721,Rabbit,,0,12,12,-9767.21,-549.39,35.6084,5.43012,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80812,524,Rockhide Boar,NULL,0,12,12,-9808.94,-477.447,33.4883,3.69274,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80813,524,Rockhide Boar,NULL,0,12,12,-9749.61,-558.077,38.6037,3.26692,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80815,46,Murloc Forager,,0,12,12,-9847.46,-522.908,25.1326,0.785398,300,0,0,0,0,0,9,10,18,0,0,7,0,0,1,32768,0,SmartAI,,NULL,58
80816,524,Rockhide Boar,NULL,0,12,12,-9752.03,-605.757,39.8925,4.58126,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80817,524,Rockhide Boar,NULL,0,12,12,-9783.61,-580.79,35.0487,2.58879,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80818,46,Murloc Forager,,0,12,12,-9846.28,-587.654,21.5072,0.016149,300,0,0,0,0,0,9,10,18,0,0,7,0,0,1,32768,0,SmartAI,,NULL,58
80819,524,Rockhide Boar,NULL,0,12,12,-9725.53,-581.543,45.5966,2.66477,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80820,524,Rockhide Boar,NULL,0,12,12,-9753.79,-687.975,39.3901,3.97812,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80821,524,Rockhide Boar,NULL,0,12,62,-9782.88,-707.119,38.1831,0.888387,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80822,524,Rockhide Boar,NULL,0,12,62,-9805.33,-684.267,33.6216,0.099228,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80823,46,Murloc Forager,,0,12,12,-9856.13,-663.608,21.3321,4.31579,300,5,1,0,0,0,9,10,18,0,0,7,0,0,1,32768,0,SmartAI,,NULL,58
80824,524,Rockhide Boar,NULL,0,12,12,-9705.16,-647.011,47.3032,3.9746,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80826,1933,Sheep,,0,12,62,-9769.15,-737.917,39.7256,0.573919,300,15,1,0,0,0,3,3,31,0,0,8,0,0,1,0,66,,,NULL,17
80827,2442,Cow,,0,12,62,-9762.39,-728.625,39.2931,1.06787,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80829,524,Rockhide Boar,NULL,0,12,62,-9738.92,-747.559,41.8718,2.62882,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80830,1933,Sheep,,0,12,12,-9693.01,-692.28,47.0307,4.44939,300,15,1,0,0,0,3,3,31,0,0,8,0,0,1,0,66,,,NULL,17
80831,524,Rockhide Boar,NULL,0,12,62,-9704.39,-751.33,43.1027,3.66427,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,0,90
80832,524,Rockhide Boar,NULL,0,12,62,-9715.8,-718.996,45.2577,4.705,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80833,524,Rockhide Boar,NULL,0,12,12,-9693.87,-682.222,46.6974,2.16265,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80834,524,Rockhide Boar,NULL,0,12,12,-9685.42,-618.75,49.6767,3.58739,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80835,116,Defias Bandit,NULL,0,12,62,-9738.45,-834.382,40.3696,2.2215,300,5,1,0,0,0,8,9,17,0,0,7,0,0,1,0,0,SmartAI,,NULL,47
80836,116,Defias Bandit,NULL,0,12,62,-9744.7,-815.93,42.0071,1.2859,300,5,1,0,0,0,8,9,17,0,0,7,0,0,1,0,0,SmartAI,,NULL,47
80837,721,Rabbit,,0,12,62,-9726.51,-814.171,42.4707,3.29741,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80838,524,Rockhide Boar,NULL,0,12,62,-9820.48,-743.447,34.9121,2.314,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80839,524,Rockhide Boar,NULL,0,12,62,-9788.09,-787.506,41.9487,4.89777,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80840,524,Rockhide Boar,NULL,0,12,62,-9714.88,-814.941,43.8603,3.84334,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80841,116,Defias Bandit,NULL,0,12,62,-9802.55,-829.077,40.7339,0.583856,300,5,1,0,0,0,8,9,17,0,0,7,0,0,1,0,0,SmartAI,,NULL,47
80842,524,Rockhide Boar,NULL,0,12,62,-9848.41,-787.678,34.9964,1.10128,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80843,46,Murloc Forager,,0,12,62,-9876.75,-822.158,29.6442,4.4361,300,0,0,0,0,0,9,10,18,0,0,7,0,0,1,32768,0,SmartAI,,NULL,58
80844,116,Defias Bandit,NULL,0,12,62,-9836.55,-839.935,39.3029,3.67885,300,5,1,0,0,0,8,9,17,0,0,7,0,0,1,0,0,SmartAI,,NULL,47
80845,721,Rabbit,,0,12,62,-9834.46,-842.223,40.3163,2.14202,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80846,46,Murloc Forager,,0,12,62,-9885.69,-893.422,30.3454,2.03619,300,5,1,0,0,0,9,10,18,0,0,7,0,0,1,32768,0,SmartAI,,NULL,58
80847,524,Rockhide Boar,NULL,0,12,62,-9851.55,-919.864,39.3363,5.62621,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80848,390,Porcine Entourage,NULL,0,12,62,-9781.22,-881.556,39.5677,3.7601,300,0,0,0,0,0,7,7,7,0,0,1,5,1,1,0,0,SmartAI,,NULL,2
80849,330,Princess,NULL,0,12,62,-9785.24,-880.61,39.6131,3.75995,300,0,2,0,0,0,9,9,7,0,0,1,5,1,1,0,0,SmartAI,,6467920,1
80850,390,Porcine Entourage,NULL,0,12,62,-9785.44,-883.454,39.6473,3.76008,300,0,0,0,0,0,7,7,7,0,0,1,5,1,1,0,0,SmartAI,,NULL,2
80851,116,Defias Bandit,NULL,0,12,62,-9715.12,-939.522,38.3854,0.446598,300,5,1,0,0,0,8,9,17,0,0,7,0,0,1,0,0,SmartAI,,NULL,47
80852,721,Rabbit,,0,12,62,-9755.89,-883.807,39.61,3.89861,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80853,473,Morgan the Collector,NULL,0,12,62,-9806.25,-932.124,39.8574,1.0821,300,0,0,0,0,0,10,10,17,0,0,7,0,0,0,0,0,SmartAI,,NULL,1
80854,881,Surena Caledon,NULL,0,12,62,-9809.18,-929.385,39.8697,0.034907,300,0,0,0,0,0,9,9,17,0,0,7,0,0,0,0,0,SmartAI,,NULL,1
80855,880,Erlan Drudgemoor,NULL,0,12,62,-9805.79,-927.164,39.8671,4.36332,300,0,0,0,0,0,8,8,17,0,0,7,0,0,0,0,0,,,NULL,1
80856,524,Rockhide Boar,NULL,0,12,62,-9782.15,-986.937,40.3275,5.04128,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80857,721,Rabbit,,0,12,62,-9795.31,-979.565,40.1775,3.04053,300,15,1,0,0,0,1,1,31,0,0,8,0,0,1,0,66,,,NULL,94
80858,524,Rockhide Boar,NULL,0,12,62,-9710.7,-998.179,42.3644,4.23435,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80859,524,Rockhide Boar,NULL,0,12,62,-9681.12,-956.087,42.0195,4.9373,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80861,2442,Cow,,0,12,62,-9858.63,-926.539,37.0863,4.86048,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80863,524,Rockhide Boar,NULL,0,12,62,-9644.67,-921.347,47.6622,2.27679,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80864,116,Defias Bandit,NULL,0,12,62,-9766.92,-917.459,39.8,0,300,5,1,0,0,0,8,9,17,0,0,7,0,0,1,0,0,SmartAI,,NULL,47
80865,524,Rockhide Boar,NULL,0,12,62,-9756.21,-1025.7,39.7242,4.99305,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80866,116,Defias Bandit,NULL,0,12,62,-9730.21,-840.625,40.2659,4.90311,300,5,1,0,0,0,8,9,17,0,0,7,0,0,1,0,0,SmartAI,,NULL,47
80867,116,Defias Bandit,NULL,0,12,62,-9714.19,-846.725,41.8909,3.09557,300,5,1,0,0,0,8,9,17,0,0,7,0,0,1,0,0,SmartAI,,NULL,47
80868,116,Defias Bandit,NULL,0,12,62,-9826.75,-918.736,41.3269,0.804792,300,0,2,0,0,0,8,9,17,0,0,7,0,0,1,0,0,SmartAI,,6469440,47
80869,524,Rockhide Boar,NULL,0,12,62,-9874.73,-941.875,33.7494,3.96766,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80870,524,Rockhide Boar,NULL,0,12,62,-9852.86,-993.595,36.7696,4.63674,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80871,883,Deer,,0,12,62,-9802.61,-1010.95,38.9007,1.08095,300,15,1,0,0,0,5,5,31,0,0,8,0,0,1,0,66,,,NULL,45
80872,524,Rockhide Boar,NULL,0,12,62,-9810.41,-1016.96,38.1802,1.62944,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80873,524,Rockhide Boar,NULL,0,12,62,-9687.22,-877.815,44.594,2.74612,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80874,118,Prowler,NULL,0,12,12,-9711.21,-1084.78,40.7394,5.21532,300,15,1,0,0,0,9,10,38,0,0,1,1,1,1,0,0,,,NULL,83
80875,524,Rockhide Boar,NULL,0,12,62,-9794.32,-1047.81,37.4403,6.2173,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80876,1423,Stormwind Guard,,0,12,12,-9611.04,-1071.76,39.6254,3.33358,300,0,0,0,0,0,22,25,11,1,0,7,0,0,0,32768,32832,,,0,38
80877,1423,Stormwind Guard,,0,12,12,-9618.58,-1069.09,39.7504,6.12611,300,0,0,0,0,0,22,25,11,1,0,7,0,0,0,32768,32832,,,0,38
80878,118,Prowler,NULL,0,12,12,-9656.53,-1083.56,43.2615,0.916645,300,15,1,0,0,0,9,10,38,0,0,1,1,1,1,0,0,,,NULL,83
80879,1423,Stormwind Guard,,0,12,12,-9621.44,-1038.78,39.7489,6.21337,300,0,0,0,0,0,22,25,11,1,0,7,0,0,0,32768,32832,,,0,38
80880,261,Guard Thomas,NULL,0,12,12,-9610.23,-1032.05,41.3058,3.14159,300,0,0,0,0,0,30,30,12,2,0,7,0,0,0,512,66,,,NULL,1
80881,1423,Stormwind Guard,,0,12,12,-9615.54,-1038.75,39.7489,3.14159,300,0,0,0,0,0,22,25,11,1,0,7,0,0,0,32768,32832,,,0,38
80882,2442,Cow,,0,12,12,-9500.92,-1046.96,51.5554,2.13161,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80883,1922,Gray Forest Wolf,NULL,0,12,12,-9534.62,-1033.36,49.1643,0.748071,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80885,1922,Gray Forest Wolf,NULL,0,12,12,-9470.74,-1025.41,55.7569,1.6023,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80886,1922,Gray Forest Wolf,NULL,0,12,12,-9503.59,-991.642,55.2849,5.23198,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80887,1922,Gray Forest Wolf,NULL,0,12,12,-9442.79,-1039.73,58.7106,4.2898,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80888,118,Prowler,NULL,0,12,88,-9413.37,-1124.11,59.1057,4.22691,300,15,1,0,0,0,9,10,38,0,0,1,1,1,1,0,0,,,NULL,83
80889,2442,Cow,,0,12,12,-9483.15,-956.615,56.4859,6.2304,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80890,1922,Gray Forest Wolf,NULL,0,12,12,-9477.95,-949.501,56.0624,4.78078,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80891,118,Prowler,NULL,0,12,12,-9461.59,-973.419,56.3415,4.4048,300,15,1,0,0,0,9,10,38,0,0,1,1,1,1,0,0,,,NULL,83
80892,118,Prowler,NULL,0,12,12,-9447.56,-977.222,55.8026,2.04204,300,15,1,0,0,0,9,10,38,0,0,1,1,1,1,0,0,,,NULL,83
80893,118,Prowler,NULL,0,12,12,-9450.68,-957.841,55.7379,0.732949,300,15,1,0,0,0,9,10,38,0,0,1,1,1,1,0,0,,,NULL,83
80894,118,Prowler,NULL,0,12,12,-9439.83,-972.599,55.7748,2.67035,300,15,1,0,0,0,9,10,38,0,0,1,1,1,1,0,0,,,NULL,83
80895,1922,Gray Forest Wolf,NULL,0,12,12,-9402.65,-957.853,61.3605,1.98047,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80896,1922,Gray Forest Wolf,NULL,0,12,12,-9403.04,-990.28,61.9987,1.34854,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80897,1922,Gray Forest Wolf,NULL,0,12,12,-9412.19,-1025.14,61.1983,1.94706,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80898,1922,Gray Forest Wolf,NULL,0,12,86,-9353.02,-942.272,66.9444,0.890564,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80900,2442,Cow,,0,12,12,-9372.56,-936.474,64.3124,4.73404,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80901,1922,Gray Forest Wolf,NULL,0,12,12,-9370.6,-912.182,64.5859,3.02904,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80902,1922,Gray Forest Wolf,NULL,0,12,12,-9411.16,-907.985,59.9218,6.0751,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80903,2442,Cow,,0,12,12,-9346.75,-864.965,66.5683,0.578285,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80904,1922,Gray Forest Wolf,NULL,0,12,12,-9371.17,-887.009,65.2754,4.9169,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80905,1922,Gray Forest Wolf,NULL,0,12,12,-9354.75,-886.508,65.6959,3.267,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80906,1922,Gray Forest Wolf,NULL,0,12,12,-9396.32,-859.061,64.2375,3.48435,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80907,1922,Gray Forest Wolf,NULL,0,12,86,-9268.46,-859.773,71.7079,3.57586,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80908,1922,Gray Forest Wolf,NULL,0,12,86,-9279.35,-829.813,70.0151,1.19653,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80909,1922,Gray Forest Wolf,NULL,0,12,12,-9317.01,-838.293,66.1899,3.22376,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80910,1922,Gray Forest Wolf,NULL,0,12,12,-9423.81,-870.147,61.1011,4.39249,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80912,1922,Gray Forest Wolf,NULL,0,12,12,-9380.21,-810.626,65.9781,1.48467,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80913,1922,Gray Forest Wolf,NULL,0,12,12,-9447.08,-846.934,60.5924,0.180713,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80914,1922,Gray Forest Wolf,NULL,0,12,12,-9423.11,-809.347,64.1416,4.43758,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80916,1922,Gray Forest Wolf,NULL,0,12,91,-9463.64,-830.57,60.7213,5.59045,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80917,1922,Gray Forest Wolf,NULL,0,12,54,-9393.35,-785.39,63.6593,1.36046,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80918,1922,Gray Forest Wolf,NULL,0,12,12,-9549.16,-889.622,46.0537,0.076173,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80919,1922,Gray Forest Wolf,NULL,0,12,91,-9508.27,-762.008,60.2988,1.54541,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80920,2442,Cow,,0,12,91,-9486.61,-774.773,60.8734,1.11201,300,15,1,0,0,0,5,5,190,0,0,8,0,0,1,0,64,,,NULL,46
80921,1922,Gray Forest Wolf,NULL,0,12,91,-9459.06,-760.647,61.6535,1.05161,300,15,1,0,0,0,7,8,38,0,0,1,1,1,1,0,0,SmartAI,,NULL,55
80922,524,Rockhide Boar,NULL,0,12,12,-9619.75,-884.375,48.4459,3.14159,300,15,1,0,0,0,7,8,189,0,0,1,5,1,1,0,0,SmartAI,,NULL,90
80923,883,Deer,,0,12,12,-9609.2,-882.045,49.5843,0.314179,300,15,1,0,0,0,5,5,31,0,0,8,0,0,1,0,66,,,NULL,45
