"position_x;""position_y"";""position_z"";""orientation"";""map"";""name""",,,
"884,54;""-3548","45"";""91","8532"";""2","95957"";""1"";""TheBarrens"""
"-1366,97;""5905","97"";""191","618"";""5","17124"";""530"";""TheBarrierHills"""
"9687,22;""-7175","47"";""13","9257"";""1","37183"";""530"";""TheBazaar"""
"-8734,3;""-4230","11"";""-209","5"";""2","16212"";""1"";""TheBlackMorass"""
"-1218,3;""-12837","2"";""0","001255"";""3","77931"";""530"";""TheBloodcursedReff"""
"-291,324;""3149","1"";""31","5541"";""2","27147"";""530"";""TheBloodFurnace"""
"-3537,02;""4572","27"";""-20","9226"";""3","55964"";""530"";""TheBoneWastes"""
"3407,11;""1488","48"";""182","838"";""5","59559"";""530"";""TheBotanica"""
"1711,99;""-719","761"";""54","3351"";""4","66387"";""0"";""TheBulwark"""
"-14087;""290","316"";""15","7614"";""3","9234"";""0"";""TheCapeOfStranglethorn"""
"-6939,52;""-1263","21"";""179","709"";""0","200595"";""0"";""TheCauldron"""
"721,568;""1494","15"";""-18","1516"";""1","85895"";""1"";""TheCharredValed"""
"10303,8;""1198","57"";""1457","46"";""3","0779"";""1"";""TheCleft"""
"-9498,58;""-1921","71"";""78","7092"";""0","662431"";""0"";""TheCorners"""
"120,332;""-3456","52"";""108","157"";""4","37088"";""0"";""TheCreepingRuin"""
"-2510,36;""-12488","4"";""2","03858"";""4","73043"";""530"";""TheCrimsonReach"""
"-452,84;""-2650","76"";""95","5209"";""0","241081"";""1"";""TheCrossroads"""
"-2054,45;""-11389","9"";""61","4746"";""2","05143"";""530"";""TheCryocore"""
"-3821,99;""-11489","4"";""-138","564"";""1","09563"";""530"";""TheCrystalHall"""
"-14081,3;""-144","113"";""3","68835"";""4","61063"";""0"";""TheCrystalShore"""
"-6248,2;""1695","54"";""6","3349"";""3","55227"";""1"";""TheCrystalVale"""
"-11276,9;""1428","07"";""89","7866"";""1","29233"";""0"";""TheDaggerHills"""
"-9966,63;""-614","729"";""34","8066"";""5","94737"";""0"";""TheDarkenedBank"""
"-11840,1;""-3196","63"";""-29","6059"";""3","3391"";""0"";""TheDarkPortal"""
"-247,29;""910","638"";""84","3798"";""1","49341"";""530"";""TheDarkPortalOutland"""
"1173,43;""372","651"";""33","9918"";""4","07796"";""0"";""TheDawningIsles"""
"-10821,8;""869","442"";""33","0338"";""0","631022"";""0"";""TheDeadAcre"""
"1064,64;""1551","05"";""28","3425"";""3","01297"";""0"";""TheDeadField"""
"-11208,7;""1673","52"";""24","6361"";""1","51067"";""0"";""TheDeadmines"""
"664,515;""5349","82"";""-23","1373"";""0","875759"";""530"";""TheDeadMire"""
"9013,29;""-6930","75"";""17","8158"";""2","99131"";""530"";""TheDeadScar"""
"-3435,61;""2044","34"";""79","0861"";""5","47439"";""530"";""TheDeathforge"""
"658,574;""1011","34"";""44","6068"";""5","4367"";""0"";""TheDecrepitFerry"""
"-603,88;""-4191","68"";""41","0998"";""1","55607"";""1"";""TheDen"""
"-4303,61;""-3041","87"";""29","9607"";""1","55428"";""1"";""TheDenOfFlame"""
"1775,99;""-2663","07"";""109","366"";""4","96353"";""1"";""TheDorDanilBarrowDen"""
"1913,54;""-4490","07"";""23","16"";""4","13223"";""1"";""TheDrag"""
"-4558,57;""-2934","04"";""35","306"";""4","21758"";""1"";""TheDragonmurk"""
"-2273,25;""-1723","87"";""-56","5399"";""1","61234"";""0"";""TheDrownedReef"""
"748,603;""-1348","11"";""92","6076"";""0","122718"";""1"";""TheDryHills"""
"-6614,72;""-2629","53"";""265","833"";""0","843023"";""0"";""TheDustbowl"""
"-11110,5;""600","244"";""36","5205"";""4","15746"";""0"";""TheDustPlains"""
"-3965,7;""-11653","6"";""-138","844"";""0","852154"";""530"";""TheExodar"""
"3088,49;""1381","57"";""184","863"";""4","61973"";""530"";""TheEye"""
"-3536,55;""1631","94"";""45","0453"";""4","57511"";""530"";""TheFelPits"""
"-3452,24;""2747","76"";""127","219"";""1","28272"";""530"";""TheFetidPool"""
"-4347,46;""2415","11"";""8","00515"";""1","52603"";""1"";""TheForgottenCoast"""
"141,278;""-1948","08"";""94","318"";""3","13864"";""1"";""TheForgottenPools"""
"-4624,25;""-1097","17"";""501","273"";""3","00102"";""0"";""TheForlornCavern"""
"2448,89;""-3708","71"";""177","867"";""5","66288"";""0"";""TheFungalVale"""
"-8877,71;""-3953","51"";""9","90049"";""4","17595"";""1"";""TheGapingChasm"""
"-1059,43;""-678","757"";""-53","0876"";""3","4738"";""1"";""TheGoldenPlains"""
"2874,85;""-765","215"";""160","333"";""5","09183"";""0"";""TheGrandVestibule"""
"-13226,2;""228","625"";""33","1421"";""1","37088"";""0"";""TheGreatArena"""
"-630,013;""3967","65"";""28","9957"";""5","30639"";""530"";""TheGreatFissure"""
"-4792,95;""-1119","12"";""498","806"";""2","17085"";""0"";""TheGreatForge"""
"-4608,03;""-1851","45"";""86","1002"";""3","08268"";""1"";""TheGreatLift"""
"-3372,12;""-3082","42"";""22","0718"";""2","24279"";""0"";""TheGreenBelt"""
"-715,077;""1503","82"";""11","4471"";""2","58024"";""0"";""TheGreynameWall"""
"-7390,69;""-941","553"";""169","43"";""3","90454"";""0"";""TheGrindingQuarry"""
"-5679,22;""-294","234"";""369","284"";""0","35122"";""0"";""TheGrizzledDen"""
"-3674,68;""1344","99"";""275","705"";""3","38664"";""530"";""TheHandOfGulDan"""
"-10126;""-2834","73"";""22","2157"";""0","674244"";""0"";""TheHarborage"""
"-16,6821;""-333","396"";""131","146"";""0","8126"";""0"";""TheHeadland"""
"2662,78;""3766","07"";""143","16"";""2","69827"";""530"";""TheHeap"""
"7645,61;""-4931"";""697","11"";""0","777426"";""1"";""TheHiddenCove""",
"119,387;""-3190","37"";""117","331"";""2","34064"";""0"";""TheHinterlands"""
"3156,34;""-1176","21"";""216","451"";""4","79547"";""1"";""TheHowlingVale"""
"-10322,3;""635","42"";""26","6725"";""4","82819"";""0"";""TheHushedBank"""
"1918,81;""-4104","45"";""67","9526"";""5","43984"";""0"";""TheInfectisScar"""
"1258,38;""1207","68"";""52","6055"";""0","010372"";""0"";""TheIvarPatch"""
"-9824,42;""991","59"";""29","1302"";""1","81697"";""0"";""TheJansenStead"""
"-212,967;""6697","84"";""21","9545"";""4","46685"";""530"";""TheLagoon"""
"-469,406;""1769","22"";""48","8923"";""5","22312"";""530"";""TheLegionFront"""
"-3911,04;""-2581","19"";""44","066"";""1","00735"";""0"";""ThelgenRock"""
"1835,86;""6820","31"";""139","508"";""4","81166"";""530"";""TheLivingGrove"""
"8702,12;""-7557","77"";""89","7481"";""4","17962"";""530"";""TheLivingWood"""
"-5289,82;""-3482","56"";""297","605"";""6","2238"";""0"";""TheLoch"""
"5937,02;""523","751"";""1","58805"";""3","17606"";""1"";""TheLongWash"""
"-2795,41;""-1020","59"";""6","67844"";""2","57838"";""0"";""TheLostFleet"""
"-2739,5;""6042","77"";""35","8899"";""0","681148"";""530"";""TheLowPath"""
"-5352,54;""-2948","53"";""323","78"";""5","34258"";""0"";""Thelsamar"""
"-9935,13;""86","7215"";""32","9021"";""4","73231"";""0"";""TheMaclureVineyards"""
"-6049,42;""-3305","28"";""257","85"";""2","26108"";""0"";""TheMakersTerrace"""
"1869,13;""-3213","89"";""124","624"";""1","9126"";""0"";""TheMarrisStead"""
"-7775,56;""-1923","59"";""-272","806"";""2","71513"";""1"";""TheMarshlands"""
"4572,2;""430","013"";""33","6399"";""3","80203"";""1"";""TheMastersGlaive"""
"-3739,86;""1093","8"";""131","969"";""3","09301"";""1"";""TheMaul"""
"2867,12;""1549","42"";""252","159"";""3","82218"";""530"";""TheMechanar"""
"-855,206;""-4072","39"";""1","35044"";""1","88279"";""1"";""TheMerchantCoast"""
"-4968,86;""-1225","49"";""501","669"";""1","30248"";""0"";""TheMilitaryWard"""
"-4662,07;""-952","721"";""500","378"";""3","64898"";""0"";""TheMistyWard"""
"-10247,5;""1440","7"";""40","7233"";""3","92498"";""0"";""TheMolsenFarm"""
"-7538,51;""-1063","45"";""180","981"";""0","03409"";""0"";""TheMoltenSpan"""
"1242,82;""-2236","11"";""91","9476"";""3","83099"";""1"";""TheMorShanRampart"""
"3021,37;""-236","555"";""7","38714"";""0","881534"";""0"";""TheNorthCoast """
"2677,02;""-5303","72"";""153","226"";""5","25368"";""0"";""TheNoxiousGlade """
"-7833,72;""-2713","72"";""10","0944"";""1","12939"";""1"";""TheNoxiousLair"""
"10658,2;""1930","28"";""1332","89"";""0","27247"";""1"";""TheOracleGlade"""
"-157,561;""3437","57"";""60","4541"";""2","3525"";""530"";""TheOverlook"""
"-0,750207;""-4657","33"";""11","0567"";""6","12818"";""0"";""TheOverlookCliffs"""
"-8778,04;""1066","56"";""90","781"";""1","2262"";""0"";""ThePark"""
"-4311,8;""1381","19"";""144","269"";""3","19908"";""530"";""ThePathOfConquest"""
"-199,545;""1657","92"";""43","6863"";""4","76602"";""530"";""ThePathOfGlory"""
"-8075,47;""-1686","41"";""131","836"";""1","28519"";""0"";""ThePillarOfAsh"""
"-1026,6;""221","11"";""108","998"";""1","07758"";""1"";""ThePoolsOfVision"""
"3073,95;""3398","27"";""105","141"";""0","249392"";""530"";""TheProvingGrounds"""
"-3743,96;""-2933","6"";""35","9061"";""4","8082"";""1"";""TheQuagmire"""
"-3641,3;""-4358","93"";""8","35467"";""3","81559"";""1"";""Theramore"""
"-3711,95;""-4404","3"";""21","3729"";""4","03694"";""1"";""TheramoreIsle"""
"-717,31;""7930","72"";""58","5098"";""4","77929"";""530"";""TheRingOfBlood"""
"-1999,94;""6581","71"";""11","32"";""2","36528"";""530"";""TheRingOfTrials"""
"2136,95;""-4739","25"";""50","4957"";""0","299454"";""1"";""TheRingOfValor"""
"-2590,98;""-1056","52"";""-3","74557"";""5","09009"";""1"";""TheRollingPlains"""
"-11028,6;""-883","618"";""61","4453"";""4","14486"";""0"";""TheRottingOrchard"""
"9619,83;""-7449","09"";""13","5847"";""6","04494"";""530"";""TheRoyalExchange"""
"2374,69;""-5904","33"";""11","4691"";""2","12828"";""1"";""TheRuinedReaches"""
"-8409,82;""1499","06"";""27","7179"";""2","51868"";""1"";""TheRuinsOfAhnQiraj"""
"6440,9;""-4289","75"";""666","743"";""0","780563"";""1"";""TheRuinsOfKelTheril"""
"3508,82;""-109","892"";""0","824844"";""3","53256"";""1"";""TheRuinsOfOrdilAran"""
"2104,12;""-226","389"";""97","064"";""5","19053"";""1"";""TheRuinsOfStardust"""
"-6453,01;""-3497","6"";""-58","8657"";""3","69926"";""1"";""TheRustmaulDigSite"""
"9788,65;""-7293","19"";""13","3877"";""3","41072"";""530"";""TheSanctum"""
"-12619,3;""-40","9729"";""28","0657"";""1","30488"";""0"";""TheSavageCoast"""
"-8066,33;""1634","51"";""24","3409"";""1","55029"";""1"";""TheScarabDais"""
"-8098,67;""1525","15"";""2","77194"";""3","01977"";""1"";""TheScarabWall"""
"-8097,76;""1502","46"";""2","60945"";""4","17432"";""1"";""TheScaradWalp"""
"1616,01;""-5519","79"";""109","33"";""4","16042"";""0"";""TheScarletBasilica"""
"8158,19;""-6340","32"";""66","7171"";""0","029571"";""530"";""TheScorchedGrove"""
"3223,19;""2677","41"";""144","211"";""0","984536"";""530"";""TheScrapField"""
"-5394,77;""-1662","67"";""-54","1244"";""3","08822"";""1"";""TheScreechingCanyon"""
"-7048,17;""-1493","56"";""241","598"";""0","319151"";""0"";""TheSeaOfCinders"""
"504,534;""1539","08"";""129","502"";""1","35812"";""0"";""TheSepulcher"""
"-3106,88;""4946","71"";""-22","5348"";""3","21013"";""530"";""TheShadowStair"""
"2312,29;""-1893","78"";""68","3491"";""5","94215"";""1"";""TheShadyNook"""
"-305,79;""3061","63"";""-2","53847"";""1","88888"";""530"";""TheShatteredHalls"""
"3858,59;""-5663","59"";""13","7294"";""4","55518"";""1"";""TheShatteredStrand"""
"-10197,5;""-3222","68"";""20","3199"";""2","60154"";""0"";""TheShiftingMire"""
"-5588,82;""-3752","19"";""-58","7494"";""4","1972"";""1"";""TheShimmeringFlats"""
"1338,49;""712","097"";""33","2729"";""3","49676"";""0"";""TheShiningStrand"""
"2622,09;""448","504"";""73","5894"";""5","07272"";""1"";""TheShrineOfAessina"""
"1247,04;""1944","64"";""12","595"";""0","200456"";""0"";""TheSkitteringDark"""
"-6767,57;""-1421","64"";""210","383"";""0","609748"";""0"";""TheSlagPit"""
"717,282;""6979","87"";""-73","0281"";""1","50287"";""530"";""TheSlavePens"""
"-7884,39;""-1338","18"";""-279","648"";""2","89812"";""1"";""TheSlitheringScar"""
"1058,98;""-3169","91"";""103","805"";""1","80111"";""1"";""TheSludgeFen"""
"-100,415;""8775"";""18","7677"";""0","508193"";""530"";""TheSpawningGlen""",
"-296,918;""3661","74"";""70","3319"";""1","55139"";""530"";""TheStadium"""
"-1332,03;""-3009","5"";""90","8255"";""0","266427"";""1"";""TheStagnantOasis"""
"-248;""956"";""84","3628"";""1","58766"";""530"";""TheStairOfDestiny""",
"794,537;""6927","81"";""-80","4757"";""0","159089"";""530"";""TheSteamvault"""
"-11511;""-703","088"";""35","6861"";""5","22091"";""0"";""TheStockpile"""
"-9917,83;""384","428"";""35","0559"";""5","35278"";""0"";""THeStonefieldFarm"""
"4150,19;""3015","92"";""339","188"";""4","0499"";""530"";""TheStormspire"""
"-10177,9;""-3994","9"";""-111","239"";""6","01885"";""0"";""TheSunkenTemple"""
"10353,4;""-6395","35"";""38","5292"";""1","45664"";""530"";""TheSunspire"""
"-7136,04;""586","608"";""9","01752"";""1","21736"";""1"";""TheSwarmingPillar"""
"-11892,7;""-2647","08"";""-4","68415"";""3","69096"";""0"";""TheTaintedScar"""
"1945,42;""-742","68"";""112","78"";""2","76364"";""1"";""TheTalondeepPath"""
"2417,77;""1790","01"";""393","666"";""2","00589"";""1"";""TheTalonDen"""
"9826,5;""2533","55"";""1321","09"";""3","1706"";""1"";""TheTempleGardens"""
"-8240,09;""1991","32"";""129","072"";""0","941603"";""1"";""TheTempleOfAhnQiraj"""
"-10449,5;""-3827","47"";""18","0675"";""6","04945"";""0"";""TheTempleOfAtalHakkar"""
"-10447,1;""-3824","83"";""18","0678"";""6","07301"";""0"";""TheTempleOfTears"""
"-5812,99;""-1180","16"";""378","179"";""5","84509"";""0"";""TheTundridHills"""
"-1376,82;""9616","71"";""201","301"";""2","64604"";""530"";""TheTwilightRidge"""
"-3183,13;""2402","97"";""254","1"";""4","02663"";""1"";""TheTwinColossals"""
"763,307;""6767","81"";""-67","7695"";""5","99726"";""530"";""TheUnderbog"""
"1655,1;""-3258","48"";""84","1786"";""3","27451"";""0"";""TheUndercroft"""
"1093,26;""-684","829"";""82","0192"";""5","18414"";""0"";""TheUplands"""
"-4073,9;""-11426","1"";""-141","433"";""2","05381"";""530"";""TheVaultOfLights"""
"-1897,51;""-10710","7"";""110","708"";""1","17888"";""530"";""TheVectorCoil"""
"-4263,27;""-11338"";""5","59938"";""1","67446"";""530"";""TheVeiledSea""",
"-1896,77;""-1104","8"";""88","4923"";""5","78989"";""1"";""TheVentureCoMine"""
"-10879,6;""-2206","99"";""122","514"";""3","74515"";""0"";""TheVice"""
"-12163,2;""551","904"";""12","1557"";""4","11665"";""0"";""TheVileReef"""
"2242,67;""2240","95"";""101","525"";""4","06407"";""530"";""TheVioletTower"""
"3142,74;""1895","54"";""144","578"";""1","53825"";""530"";""TheVortexFields"""
"-805,049;""-2032","03"";""95","8796"";""6","18912"";""1"";""TheWailingCaverns"""
"-1408,9;""3321","58"";""34","6189"";""4","03089"";""530"";""TheWarpFields"""
"-1230,03;""-11808","4"";""6","76926"";""6","23447"";""530"";""TheWarpPiston"""
"-5209,65;""-2795","71"";""-7","20066"";""5","88581"";""1"";""TheWeatheredNook"""
"2244,95;""-2401","97"";""60","6771"";""1","16648"";""0"";""TheWeepingCave"""
"-5154,02;""214","92"";""52","8355"";""3","86268"";""1"";""TheWrithingDeep"""
"1453,28;""-1864","44"";""58","7015"";""5","81604"";""0"";""TheWrithingHaunt"""
"-11049,3;""-488","388"";""30","2968"";""3","20631"";""0"";""TheYorgenFarmstead"""
"3579,08;""904","851"";""3","41642"";""1","04992"";""1"";""TheZoramStrand"""
"-8970,3;""-2192","9"";""8","89688"";""5","57003"";""1"";""ThistleshrubValley"""
"1925,08;""-2621","31"";""62","2875"";""4","65288"";""0"";""ThondrorilRiver"""
"-820,219;""-1562","88"";""54","1671"";""4","06022"";""0"";""ThoradinsWall"""
"-6506,47;""-1149","95"";""307","708"";""4","18256"";""0"";""ThoriumPoint"""
"-247,65;""5170","55"";""83","1052"";""4","97103"";""530"";""ThornfangHill"""
"-449,553;""-3476","24"";""94","5329"";""0","871187"";""1"";""ThornHill"""
"-4969,02;""-1726","89"";""-62","1269"";""3","7933"";""1"";""ThousandNeedles"""
"156,251;""2673","45"";""85","1587"";""0","382074"";""530"";""Thrallmar"""
"385,93;""2881","01"";""53","2777"";""5","09746"";""530"";""ThrallmarMine"""
"809,937;""2332","9"";""281","37"";""5","77383"";""530"";""ThroneOfKiljaeden"""
"-781,295;""6943","52"";""33","3343"";""2","62259"";""530"";""ThroneOfTheElements"""
"-309,085;""1666","33"";""116","017"";""2","09605"";""1"";""ThunderAxeFortress"""
"-1277,37;""124","804"";""131","287"";""5","22274"";""1"";""ThunderBluff"""
"-9305,71;""671","617"";""133","138"";""0","165219"";""0"";""ThunderFalls"""
"-1813,19;""-251","665"";""-9","42466"";""2","30507"";""1"";""ThunderhornWaterWell"""
"2314,75;""6041","96"";""142","417"";""6","24317"";""530"";""ThunderlordStronghold"""
"808,307;""-4084","94"";""-12","8768"";""1","03222"";""1"";""ThunderRidge"""
"9259,11;""-7482","08"";""35","529"";""5","02965"";""530"";""ThuronsLivery"""
"-4437,22;""-4134","71"";""2","21481"";""0","98565"";""1"";""TidefuryCove"""
"6808,73;""-2091","08"";""624","962"";""5","93802"";""1"";""TimbermawHold"""
"6474,08;""-3142","89"";""570","406"";""2","14401"";""1"";""TimbermawPost"""
"-4831,62;""-1279","2"";""501","869"";""1","44385"";""0"";""TinkerTown"""
"-202,191;""-5025","83"";""21","631"";""5","30633"";""1"";""TiragardeKeep"""
"2036,02;""161","331"";""33","8674"";""0","143896"";""0"";""TirisfalGlades"""
"2063,35;""273","607"";""94","1076"";""5","30632"";""0"";""TirisfalGladesZeppelin"""
"-11834,4;""64","8268"";""14","1722"";""2","65266"";""0"";""TkashiRuins"""
"-2998,41;""4545","29"";""-21","8414"";""0","066171"";""530"";""TombOfLights"""
"726,529;""-4244","99"";""17","3731"";""0","66858"";""1"";""TorKrenFarm"""
"8561,26;""-7920","25"";""154","912"";""3","21279"";""530"";""TorWatha"""
"1910,63;""5556","25"";""263","017"";""6","25981"";""530"";""ToshleysStation"""
"7165,92;""-772","39"";""54","9534"";""0","847262"";""1"";""TowerOfAlthalaxx"""
"4231,66;""-7812","84"";""6","72805"";""3","74308"";""1"";""TowerOfEldara"""
"-9284,76;""-3346","89"";""109","759"";""1","52871"";""0"";""TowerOfIlgalar"""
"-9281,56;""-3341","22"";""111","243"";""1","50594"";""0"";""TowerOfLlgalar"""
"2265,88;""2270","97"";""97","4046"";""4","06565"";""530"";""TownSquare"""
"-8835,7;""620","485"";""93","2388"";""0","772328"";""0"";""TradeDistrict"""
"1563,81;""238","463"";""-43","4301"";""0","104772"";""0"";""TradeQuarter"""
"-4109,67;""-11683","9"";""-142","705"";""3","22799"";""530"";""TradersTier"""
"-5073,41;""-11252","9"";""0","820152"";""4","43198"";""530"";""TraitorsCove"""
"-10965,2;""-1271","56"";""52","4084"";""4","05062"";""0"";""TranquilGardensCemetery"""
"7564,25;""-6872","23"";""96","0413"";""4","3579"";""530"";""Tranquillien"""
"9010,64;""-5825","39"";""0","507373"";""3","72724"";""530"";""TranquilShore"""
"3799,23;""4014","57"";""121","147"";""6","17891"";""530"";""TrelleumMine"""
"1718,35;""4964","6"";""171","722"";""1","68743"";""530"";""TrogmasClaim"""
"4053;""3551","25"";""120","964"";""2","73676"";""530"";""TulumansLanding"""
"-2162,03;""4218","48"";""6","33299"";""5","20557"";""530"";""Tuurem"""
"-6989,36;""1156","02"";""10","2789"";""1","12618"";""1"";""TwilightBaseCamp"""
"-10384,3;""-421","588"";""63","6179"";""3","23856"";""0"";""TwilightGrove"""
"-7895,48;""1862","03"";""3","00047"";""0","438955"";""1"";""TwilightOutpost"""
"-6685,63;""1563","55"";""7","60951"";""4","43192"";""1"";""TwilightPost"""
"5712,85;""571","447"";""1","39422"";""3","39362"";""1"";""TwilightShore"""
"-6307,77;""138","391"";""15","5158"";""5","19777"";""1"";""TwilightsRun"""
"4768,02;""220","04"";""49","0354"";""6","12288"";""1"";""TwilightVale"""
"223,846;""7085","71"";""35","2267"";""6","21829"";""530"";""TwinSpireRuins"""
"1684,77;""-5320","44"";""73","6126"";""4","52641"";""0"";""TyrsHand"""
"1736,53;""-5388","97"";""82","5741"";""5","26784"";""0"";""TyrsHandAbbey"""
"138,726;""-318","182"";""70","9562"";""0","116645"";""229"";""UBRS"""
"-226,8;""49","09"";""-46","03"";""1","39"";""70"";""Ulda"""
"-6071,37;""-2955","16"";""209","782"";""0","015708"";""0"";""Uldaman"""
"-9574,83;""-924","954"";""100","272"";""3","13119"";""1"";""Uldum"""
"-427,677;""5856","72"";""20","6041"";""5","04097"";""530"";""UmbrafenLake"""
"-804,516;""5258","08"";""19","2276"";""5","67557"";""530"";""UmbrafenVillage"""
"9,71391;""-16","2008"";""-2","75334"";""5","62187"";""546"";""underbog"""
"1584,07;""241","987"";""-52","1534"";""0","049647"";""0"";""Undercity"""
"7185,68;""-6205","57"";""18","986"";""3","43112"";""530"";""UnderlightMines"""
"-7943,22;""-2119","09"";""-218","343"";""6","0727"";""1"";""UnGoroCrater"""
"-3910;""3021","99"";""356","692"";""4","7927"";""530"";""UpperVeilShilAk"""
"4163,63;""-5910","48"";""100","681"";""3","04329"";""1"";""Ursolan"""
